Aspect,Slope,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_1,Wilderness_Area_2,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_18,Soil_Type_20,Soil_Type_22,Soil_Type_24,Soil_Type_27,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_33,Soil_Type_34,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type,Hypo_Distance,Average_Dist_Road_Hydro,Average_Elevation_Hydro
37,10,220,219,133,1040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2819.5,1441.0
256,23,161,247,220,350,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240.16869071550522,819.5,1511.5
82,17,241,207,90,360,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96.33794683301072,370.5,1249.5
50,7,224,224,135,2407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,67.00746227100382,774.5,1404.5
139,13,239,236,124,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,154.02921800749363,873.5,1634.0
83,16,241,210,94,511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,217.0829334609241,663.0,1363.5
240,9,203,248,182,3212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,689.6557112066861,3235.5,1568.0
302,24,148,222,211,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,323.0139315880973,2519.5,1533.5
147,16,240,237,122,2087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,407.8627220033721,490.5,1525.5
12,6,214,228,151,2932,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,296.84002425549016,697.5,1367.0
267,9,198,244,185,2852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.265491900843113,2732.0,1544.5
221,9,210,249,175,1516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91.0823802938856,857.0,1456.5
353,10,203,223,158,2826,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135.20355024924456,662.5,1421.5
103,4,227,234,141,430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.0,510.0,1274.0
124,13,241,231,117,618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,67.60177512462228,129.5,1325.0
268,7,201,243,181,2708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,309.1472141229806,3011.0,1590.0
281,15,176,240,203,1638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,158.11388300841898,255.5,1540.0
17,27,187,173,112,1680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,388.6347900021304,849.5,1624.5
331,10,197,228,170,1482,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.01666203960727,717.5,1353.5
249,15,185,250,201,1597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,630.1142753501146,3392.0,1562.0
137,22,248,225,93,1397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262.48809496813374,481.0,1562.0
206,26,193,253,181,2508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,126.90547663517127,1019.0,1411.0
48,7,223,225,138,2184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,192.16659439142902,860.5,1545.0
115,14,243,226,109,1507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,195.5326059765992,852.5,1464.5
314,15,180,228,187,2213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,423.51505286117043,1174.5,1486.0
162,9,229,243,145,2516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.33296378372907,1264.5,1451.0
105,13,241,224,110,2869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,566.87211961782,1604.0,1597.0
166,13,230,244,143,1738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,302.1522794883401,1318.5,1527.0
6,4,214,231,154,1403,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,347.3974668877135,820.0,1337.0
129,18,246,227,102,1471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,163.11039206623224,399.0,1523.0
297,7,201,238,176,962,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,334.91043578843585,654.5,1542.0
70,16,236,206,97,1433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,575.1173793235604,421.5,1625.0
313,22,154,216,199,732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,237.56472802164888,680.5,1446.0
335,15,185,218,172,1123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,108.29589096544707,414.5,1501.0
354,11,201,220,157,1116,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60.03332407921454,525.0,1278.0
31,4,219,230,148,2389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.1184314500775,930.0,1531.0
18,7,215,226,148,2729,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134.45073447177595,746.0,1423.0
117,13,241,228,114,2375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,154.49595463959565,1791.5,1496.0
268,21,161,243,218,781,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,284.9719284420836,1524.0,1513.5
125,10,237,233,126,2912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,67.08203932499369,1009.5,1416.5
198,14,215,251,168,797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,184.29595763336752,1215.5,1580.5
221,4,215,244,166,755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.01190307520001,1125.0,1558.5
14,20,198,196,130,1653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,268.02984908401527,959.0,1549.0
221,17,198,254,188,371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,189.84203960134857,926.5,1542.0
86,18,243,207,87,1744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,246.61711213944582,1269.0,1505.0
96,7,232,230,131,2293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,170.0,1454.0,1393.0
111,8,234,231,129,1092,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,774.5,1334.5
76,12,234,218,114,1307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,269.2582403567252,483.0,1340.5
86,11,236,222,117,2743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,390.4830342025118,792.0,1461.5
207,1,218,239,158,1920,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162.02777539668932,1439.5,1384.5
103,5,229,233,138,1318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272.47018185482244,1609.5,1527.5
198,6,218,245,163,3132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,459.48014102896764,3207.0,1616.5
32,8,219,224,141,2673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,663.4832326442018,3195.0,1665.5
60,18,231,201,96,1608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32.69556544854363,501.5,1366.0
104,8,234,230,129,685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,108.29589096544707,1653.5,1531.0
81,7,230,227,129,418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95.33624704172071,789.5,1579.0
20,15,208,206,132,1732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162.0,951.0,1553.5
52,10,226,218,125,2423,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.9602596712128,1631.5,1398.0
7,24,183,185,131,1295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,269.2452413692766,1405.0,1516.5
5,3,216,234,155,1963,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,217.55918734909818,537.5,1401.5
122,15,244,227,108,636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,155.72411502397438,445.5,1427.0
14,20,197,194,128,2125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,213.84106247397855,1498.0,1458.5
82,15,239,213,100,2270,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,314.8205838251368,1827.5,1510.0
88,7,231,228,129,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,263.79727064547126,2979.5,1629.0
288,5,207,239,171,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.14962686336267,2801.0,1582.0
124,13,241,231,117,1104,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,390.1845717093386,968.0,1392.5
123,14,243,229,112,2145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.2131818450032,246.0,1563.5
297,6,202,238,175,987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,486.1481255749116,1319.5,1626.5
294,11,188,237,189,2848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,164.07315441594946,714.0,1566.5
58,16,230,203,101,1222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97.98469268207153,1171.5,1322.5
319,16,176,224,187,1392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,240.3767875648562,346.5,1258.0
325,25,151,204,189,1697,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,228.0350850198276,566.5,1367.0
107,6,230,233,137,2193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.0,1008.5,1446.0
170,25,229,241,128,700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,71.8679344353238,1786.0,1571.5
186,9,222,247,159,2039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.47592163134935,1751.0,1336.0
256,9,200,246,184,1256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.0,1332.5,1517.0
17,9,213,221,145,1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,612.2948636073962,3032.0,1507.0
29,11,216,216,134,1937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.066592756745816,948.0,1562.0
336,14,188,220,171,579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,278.1150840928985,136.0,1292.5
187,13,221,249,159,1167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,361.4194239384486,965.5,1521.5
337,16,183,216,171,2350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68.8839603971781,828.5,1377.0
15,15,205,207,136,3013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,217.14741536569116,577.0,1356.5
197,6,218,246,163,2907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,581.6063961133852,3384.5,1509.0
178,31,216,240,133,1869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,63.56886030125127,1554.5,1351.0
10,20,193,194,133,3197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,353.9901128562774,1792.0,1652.0
0,6,212,229,155,446,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138.49548729110273,67.0,1266.5
66,17,234,203,95,1354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,313.2091952673165,315.0,1492.5
131,10,236,235,129,3042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,343.78627081371354,1103.5,1680.5
74,17,238,205,92,900,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108.46197490364999,1439.5,1357.5
33,17,214,200,117,1324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,30.01666203960727,132.0,1493.0
304,9,196,236,179,2135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,154.719100307622,593.0,1463.5
309,15,178,229,191,1273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,264.66015944981217,903.5,1493.5
299,5,206,238,171,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,286.1835075611451,1102.5,1489.5
173,11,227,245,149,2340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,485.8188962977871,2981.0,1500.5
107,18,247,217,91,979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,163.9176622576103,2454.5,1547.5
333,5,208,233,164,3081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,60.207972893961475,1612.0,1431.0
123,12,240,231,120,2523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175.18276170902203,502.5,1455.0
338,16,183,215,170,1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,151.32745950421557,2268.5,1491.0
304,19,163,226,202,1302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,375.40644640176333,892.0,1446.5
333,3,212,235,161,2197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,244.2396364229197,733.0,1463.0
295,24,147,226,216,2240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,286.89545134072796,946.0,1633.0
38,11,220,215,128,1298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192.35384061671346,446.0,1528.0
31,18,213,198,116,1121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.14962686336267,248.5,1180.0
324,4,209,235,165,973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2084.5,1506.0
135,8,233,237,135,859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,276.9259828907356,1172.5,1520.0
79,15,239,211,99,2783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,546.7375970243861,589.5,1405.5
307,12,187,233,186,1350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,293.86391408269236,827.5,1474.0
343,17,183,212,166,1681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,31.622776601683793,257.0,1462.5
257,18,176,248,209,2128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,298.2633064927699,3034.5,1577.0
346,2,215,235,158,1464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,340.3248448174185,1727.0,1557.0
7,16,199,207,143,1452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,447.37121051761926,1306.5,1588.0
15,11,210,217,143,2448,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.47592163134935,645.5,1423.5
135,11,237,236,128,2167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,150.02999700059985,1030.5,1545.0
140,18,244,232,110,1371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90.27181176868004,855.0,1496.5
283,16,174,239,204,700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,325.59176893772974,1700.5,1533.0
63,15,232,209,106,1860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,516.939067976101,1066.0,1532.0
15,7,214,226,149,659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,584.7683301958135,649.5,1661.0
39,13,220,211,123,2147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,532.2189399110107,1734.5,1469.5
114,17,247,221,97,612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,165.5294535724685,183.0,1291.0
163,21,235,240,125,1682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,386.7570296710843,427.0,1620.0
344,9,203,226,162,2780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3462.5,1543.0
107,10,237,228,121,1321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,516.1637337124723,910.0,1518.5
261,7,202,244,181,1261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151.75308893067054,180.0,1495.0
18,12,210,214,139,2964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,278.03776721877193,1348.0,1538.0
70,10,231,220,120,2717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185.72291188757515,1789.0,1443.5
68,23,237,189,72,2040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,97.30878685915265,465.0,1443.5
210,16,206,253,179,1189,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.4138126514911,964.0,1413.0
319,10,194,231,177,2482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,30.14962686336267,2206.5,1457.5
323,22,159,212,190,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,209.7641532769601,1384.5,1427.0
65,15,233,209,105,540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,67.00746227100382,309.5,1525.5
74,29,240,173,44,1358,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103.4456378974,962.0,1435.0
127,14,243,230,112,2187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,255.56603843233944,1692.5,1448.0
60,17,231,203,100,3084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,467.00963587489287,2363.5,1520.0
277,6,205,241,175,1790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,154.719100307622,2990.0,1608.5
230,11,203,250,183,1275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,284.91753192810023,955.0,1488.5
92,24,249,195,60,674,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,187.92551716038992,1695.0,1443.5
166,10,229,244,147,1717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,595.2789262186257,451.5,1581.0
190,9,220,248,161,2605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,618.0258894253541,403.0,1596.5
46,19,222,195,101,1890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,442.16399672519697,897.5,1400.5
288,5,205,239,173,778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.265491900843113,62.5,1263.0
289,9,194,239,185,1008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,402.86598267910387,2482.5,1672.5
132,12,239,234,122,488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,270.542048487846,746.0,1310.0
57,7,225,226,136,1575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.0,659.5,1340.0
125,21,249,221,89,1092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,224.3680012836055,211.0,1479.0
249,18,180,250,206,247,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,246.6576574931336,567.0,1498.0
358,6,211,229,156,2094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,182.3951753747889,1906.0,1520.0
53,11,227,215,121,2613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,95.04735661763561,2650.0,1491.5
40,26,212,174,83,1396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,190.4442175546425,788.5,1519.5
341,9,202,228,164,607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,605.1784860683664,1112.0,1539.5
122,12,240,230,118,3108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,109.65856099730654,705.0,1424.5
34,20,212,191,106,1604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,401.00872808456427,956.0,1613.5
96,10,236,226,121,2116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,425.7933771208754,1962.5,1519.5
31,11,217,216,133,2154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,110.63453348751464,570.0,1492.0
36,10,219,218,133,1622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150.33296378372907,611.0,1308.0
191,37,191,238,150,1048,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112.8007092176286,315.5,1214.5
